# wave inc_stell trans_stel diffuse_spec sum
2.02717e+01	4.953e-02	8.654e-06	1.684e-03	1.693e-03
2.02042e+01	5.004e-02	8.742e-06	1.689e-03	1.697e-03
2.01370e+01	5.055e-02	8.831e-06	1.693e-03	1.702e-03
2.00700e+01	5.106e-02	8.921e-06	1.697e-03	1.706e-03
2.00032e+01	5.158e-02	9.012e-06	1.702e-03	1.711e-03
1.99367e+01	5.210e-02	9.103e-06	1.706e-03	1.715e-03
1.98703e+01	5.263e-02	9.196e-06	1.711e-03	1.720e-03
1.98042e+01	5.317e-02	9.289e-06	1.715e-03	1.724e-03
1.97383e+01	5.371e-02	9.384e-06	1.719e-03	1.729e-03
1.96726e+01	5.426e-02	9.479e-06	1.724e-03	1.733e-03
1.96072e+01	5.481e-02	9.576e-06	1.728e-03	1.738e-03
1.95419e+01	5.537e-02	9.673e-06	1.733e-03	1.743e-03
1.94769e+01	5.593e-02	9.772e-06	4.829e-03	4.839e-03
1.94121e+01	5.650e-02	9.871e-06	1.742e-03	1.752e-03
1.93475e+01	5.707e-02	9.972e-06	1.746e-03	1.756e-03
1.92831e+01	5.765e-02	1.007e-05	1.751e-03	1.761e-03
1.92190e+01	5.824e-02	1.018e-05	1.774e-03	1.784e-03
1.91550e+01	5.883e-02	1.028e-05	1.760e-03	1.770e-03
1.90913e+01	6.072e-02	1.061e-05	1.837e-01	1.837e-01
1.90278e+01	6.141e-02	1.073e-05	8.467e-03	8.478e-03
1.89644e+01	6.065e-02	1.060e-05	8.194e-03	8.205e-03
1.89013e+01	6.126e-02	1.070e-05	1.778e-03	1.789e-03
1.88385e+01	6.189e-02	1.081e-05	1.783e-03	1.794e-03
1.87758e+01	6.252e-02	1.092e-05	3.098e-03	3.109e-03
1.87133e+01	6.315e-02	1.103e-05	4.883e+01	4.883e+01
1.86510e+01	6.366e-02	1.112e-05	1.814e-03	1.825e-03
1.85890e+01	6.430e-02	1.123e-05	1.563e-02	1.564e-02
1.85271e+01	6.510e-02	1.137e-05	1.806e-03	1.817e-03
1.84655e+01	6.576e-02	1.149e-05	1.811e-03	1.822e-03
1.84040e+01	6.643e-02	1.161e-05	1.815e-03	1.827e-03
1.83428e+01	6.711e-02	1.172e-05	1.820e-03	1.832e-03
1.82817e+01	6.779e-02	1.184e-05	1.825e-03	1.836e-03
1.82209e+01	6.848e-02	1.196e-05	5.666e-03	5.678e-03
1.81603e+01	6.917e-02	1.209e-05	1.834e-03	1.846e-03
1.80999e+01	6.978e-02	1.219e-05	1.892e-03	1.904e-03
1.80396e+01	7.059e-02	1.233e-05	4.709e-03	4.721e-03
1.79796e+01	7.130e-02	1.246e-05	1.848e-03	1.861e-03
1.79198e+01	7.203e-02	1.258e-05	3.522e+00	3.522e+00
1.78602e+01	7.276e-02	1.271e-05	5.267e-01	5.267e-01
1.78007e+01	7.350e-02	1.284e-05	1.885e-03	1.898e-03
1.77415e+01	7.424e-02	1.297e-05	1.890e-03	1.903e-03
1.76825e+01	7.500e-02	1.310e-05	1.895e-03	1.908e-03
1.76236e+01	7.576e-02	1.324e-05	7.479e-03	7.492e-03
1.75650e+01	7.653e-02	1.337e-05	1.905e-03	1.918e-03
1.75065e+01	7.731e-02	1.351e-05	5.296e-03	5.310e-03
1.74483e+01	7.810e-02	1.364e-05	1.915e-03	1.928e-03
1.73902e+01	7.889e-02	1.378e-05	1.919e-03	1.933e-03
1.73324e+01	7.969e-02	1.392e-05	1.924e-03	1.938e-03
1.72747e+01	8.050e-02	1.406e-05	1.929e-03	1.943e-03
1.72172e+01	8.132e-02	1.421e-05	1.934e-03	1.948e-03
1.71599e+01	8.215e-02	1.435e-05	1.939e-03	1.954e-03
1.71028e+01	8.298e-02	1.450e-05	1.944e-03	1.959e-03
1.70459e+01	8.382e-02	1.464e-05	1.776e-02	1.778e-02
1.69892e+01	8.468e-02	1.479e-05	1.954e-03	1.969e-03
1.69327e+01	8.554e-02	1.494e-05	1.959e-03	1.974e-03
1.68763e+01	8.640e-02	1.510e-05	2.992e-02	2.993e-02
1.68202e+01	8.728e-02	1.525e-05	1.969e-03	1.984e-03
1.67642e+01	8.817e-02	1.540e-05	1.974e-03	1.990e-03
1.67084e+01	8.906e-02	1.556e-05	1.981e-03	1.996e-03
1.66528e+01	8.997e-02	1.572e-05	2.592e-03	2.608e-03
1.65974e+01	9.088e-02	1.588e-05	6.919e-03	6.935e-03
1.65422e+01	9.181e-02	1.604e-05	1.994e-03	2.010e-03
1.64871e+01	9.274e-02	1.620e-05	1.999e-03	2.016e-03
1.64323e+01	9.368e-02	1.637e-05	1.366e-02	1.367e-02
1.63776e+01	9.463e-02	1.653e-05	3.945e-02	3.946e-02
1.63231e+01	9.559e-02	1.670e-05	2.018e-03	2.035e-03
1.62688e+01	9.657e-02	1.687e-05	2.020e-03	2.037e-03
1.62147e+01	9.755e-02	1.704e-05	7.487e-02	7.489e-02
1.61607e+01	9.854e-02	1.722e-05	2.030e-03	2.047e-03
1.61069e+01	9.954e-02	1.739e-05	2.035e-03	2.053e-03
1.60533e+01	1.005e-01	1.757e-05	2.041e-03	2.058e-03
1.59999e+01	1.016e-01	1.775e-05	2.046e-03	2.063e-03
1.59467e+01	1.026e-01	1.793e-05	2.051e-03	2.069e-03
1.58936e+01	1.036e-01	1.811e-05	2.056e-03	2.074e-03
1.58407e+01	1.047e-01	1.829e-05	6.270e-03	6.288e-03
1.57880e+01	1.058e-01	1.848e-05	2.260e-03	2.279e-03
1.57355e+01	1.068e-01	1.867e-05	2.072e-03	2.090e-03
1.56831e+01	1.079e-01	1.885e-05	2.077e-03	2.096e-03
1.56310e+01	1.090e-01	1.905e-05	2.082e-03	2.101e-03
1.55789e+01	1.101e-01	1.924e-05	4.913e-01	4.914e-01
1.55271e+01	1.112e-01	1.943e-05	2.093e-03	2.112e-03
1.54754e+01	1.124e-01	1.963e-05	3.461e-03	3.481e-03
1.54240e+01	1.135e-01	1.983e-05	2.110e-03	2.130e-03
1.53726e+01	1.147e-01	2.003e-05	2.142e-03	2.162e-03
1.53215e+01	1.158e-01	2.023e-05	2.147e-03	2.167e-03
1.52705e+01	1.170e-01	2.044e-05	2.153e-03	2.173e-03
1.52197e+01	1.182e-01	2.065e-05	6.171e-03	6.192e-03
1.51690e+01	1.194e-01	2.086e-05	2.164e-03	2.184e-03
1.51186e+01	1.206e-01	2.107e-05	2.169e-03	2.190e-03
1.50683e+01	1.218e-01	2.128e-05	2.175e-03	2.196e-03
1.50181e+01	1.231e-01	2.150e-05	2.180e-03	2.202e-03
1.49682e+01	1.243e-01	2.172e-05	1.214e-02	1.216e-02
1.49183e+01	1.256e-01	2.194e-05	2.191e-03	2.213e-03
1.48687e+01	1.268e-01	2.216e-05	2.197e-03	2.219e-03
1.48192e+01	1.281e-01	2.238e-05	2.202e-03	2.225e-03
1.47699e+01	1.294e-01	2.261e-05	2.208e-03	2.230e-03
1.47208e+01	1.307e-01	2.284e-05	1.444e-02	1.446e-02
1.46718e+01	1.321e-01	2.307e-05	2.219e-03	2.242e-03
1.46230e+01	1.334e-01	2.331e-05	2.224e-03	2.248e-03
1.45743e+01	1.348e-01	2.354e-05	2.230e-03	2.254e-03
1.45258e+01	1.361e-01	2.378e-05	2.238e-03	2.262e-03
1.44775e+01	1.375e-01	2.402e-05	2.241e-03	2.265e-03
1.44293e+01	1.389e-01	2.427e-05	2.247e-03	2.271e-03
1.43813e+01	1.403e-01	2.451e-05	1.735e-01	1.735e-01
1.43335e+01	1.417e-01	2.476e-05	2.258e-03	2.283e-03
1.42858e+01	1.432e-01	2.501e-05	5.991e-03	6.016e-03
1.42382e+01	1.446e-01	2.527e-05	2.270e-03	2.295e-03
1.41909e+01	1.461e-01	2.552e-05	2.527e-02	2.530e-02
1.41436e+01	1.476e-01	2.578e-05	2.281e-03	2.307e-03
1.40966e+01	1.491e-01	2.604e-05	2.287e-03	2.313e-03
1.40497e+01	1.506e-01	2.631e-05	2.292e-03	2.319e-03
1.40029e+01	1.521e-01	2.658e-05	2.300e-03	2.326e-03
1.39563e+01	1.537e-01	2.684e-05	1.528e-02	1.530e-02
1.39099e+01	1.552e-01	2.712e-05	2.310e-03	2.337e-03
1.38636e+01	1.568e-01	2.739e-05	2.315e-03	2.343e-03
1.38175e+01	1.584e-01	2.767e-05	2.322e-03	2.350e-03
1.37715e+01	1.600e-01	2.795e-05	2.327e-03	2.355e-03
1.37257e+01	1.616e-01	2.823e-05	2.333e-03	2.361e-03
1.36800e+01	1.632e-01	2.852e-05	2.285e-02	2.288e-02
1.36345e+01	1.649e-01	2.881e-05	2.344e-03	2.373e-03
1.35891e+01	1.666e-01	2.910e-05	2.350e-03	2.379e-03
1.35439e+01	1.683e-01	2.940e-05	2.356e-03	2.385e-03
1.34988e+01	1.700e-01	2.969e-05	2.365e-03	2.395e-03
1.34539e+01	1.717e-01	3.000e-05	3.154e-03	3.184e-03
1.34091e+01	1.734e-01	3.030e-05	2.374e-03	2.404e-03
1.33645e+01	1.752e-01	3.061e-05	2.380e-03	2.410e-03
1.33201e+01	1.770e-01	3.092e-05	2.385e-03	2.416e-03
1.32757e+01	1.788e-01	3.123e-05	2.391e-03	2.423e-03
1.32316e+01	1.806e-01	3.155e-05	2.397e-03	2.429e-03
1.31875e+01	1.824e-01	3.187e-05	9.860e-03	9.892e-03
1.31437e+01	1.864e-01	3.256e-05	2.417e-03	2.450e-03
1.30999e+01	1.861e-01	3.251e-05	2.464e-03	2.497e-03
1.30563e+01	1.880e-01	3.284e-05	2.471e-03	2.503e-03
1.30129e+01	1.899e-01	3.317e-05	2.477e-03	2.510e-03
1.29696e+01	1.918e-01	3.351e-05	2.483e-03	2.516e-03
1.29264e+01	1.938e-01	3.385e-05	2.489e-03	2.523e-03
1.28834e+01	1.957e-01	3.419e-05	2.495e-03	2.529e-03
1.28406e+01	1.977e-01	3.453e-05	2.501e-03	2.536e-03
1.27978e+01	1.997e-01	3.489e-05	3.077e+01	3.077e+01
1.27552e+01	2.017e-01	3.524e-05	2.514e-03	2.549e-03
1.27128e+01	2.038e-01	3.560e-05	2.709e-02	2.712e-02
1.26705e+01	2.058e-01	3.596e-05	2.532e-03	2.568e-03
1.26283e+01	2.079e-01	3.633e-05	8.808e-03	8.844e-03
1.25863e+01	2.100e-01	3.669e-05	2.198e-02	2.202e-02
1.25444e+01	2.122e-01	3.707e-05	2.740e-03	2.777e-03
1.25027e+01	2.143e-01	3.744e-05	2.551e-03	2.589e-03
1.24611e+01	2.165e-01	3.782e-05	2.558e-03	2.595e-03
1.24196e+01	2.187e-01	3.820e-05	2.564e-03	2.602e-03
1.23783e+01	2.320e-01	4.053e-05	4.974e-01	4.975e-01
1.23371e+01	2.231e-01	3.898e-05	3.966e-03	4.005e-03
1.22961e+01	2.254e-01	3.938e-05	2.583e-03	2.622e-03
1.22552e+01	2.277e-01	3.978e-05	2.589e-03	2.629e-03
1.22144e+01	2.300e-01	4.018e-05	2.595e-03	2.636e-03
1.21737e+01	2.323e-01	4.059e-05	8.212e-03	8.253e-03
1.21332e+01	2.347e-01	4.100e-05	2.867e-03	2.908e-03
1.20929e+01	2.370e-01	4.141e-05	2.615e-03	2.656e-03
1.20526e+01	2.394e-01	4.183e-05	2.621e-03	2.663e-03
1.20125e+01	2.419e-01	4.226e-05	3.842e-03	3.884e-03
1.19725e+01	2.443e-01	4.268e-05	2.634e-03	2.677e-03
1.19327e+01	2.468e-01	4.312e-05	2.640e-03	2.683e-03
1.18930e+01	2.493e-01	4.355e-05	1.892e-01	1.893e-01
1.18534e+01	2.518e-01	4.399e-05	2.653e-03	2.697e-03
1.18140e+01	2.544e-01	4.444e-05	2.660e-03	2.704e-03
1.17747e+01	2.569e-01	4.489e-05	8.596e-03	8.641e-03
1.17355e+01	2.595e-01	4.534e-05	2.673e-03	2.718e-03
1.16964e+01	2.622e-01	4.580e-05	2.679e-03	2.725e-03
1.16575e+01	2.648e-01	4.627e-05	2.686e-03	2.732e-03
1.16187e+01	2.675e-01	4.674e-05	2.692e-03	2.739e-03
1.15801e+01	2.702e-01	4.721e-05	2.699e-03	2.746e-03
1.15415e+01	2.729e-01	4.769e-05	1.882e-02	1.887e-02
1.15031e+01	2.757e-01	4.817e-05	7.715e-03	7.763e-03
1.14649e+01	2.785e-01	4.866e-05	2.719e-03	2.767e-03
1.14267e+01	2.813e-01	4.915e-05	2.725e-03	2.774e-03
1.13887e+01	2.842e-01	4.965e-05	3.296e-03	3.346e-03
1.13508e+01	2.870e-01	5.015e-05	2.745e-03	2.795e-03
1.13130e+01	2.899e-01	5.066e-05	1.509e-01	1.510e-01
1.12754e+01	2.929e-01	5.117e-05	2.752e-03	2.803e-03
1.12379e+01	2.958e-01	5.169e-05	7.715e-03	7.767e-03
1.12005e+01	2.988e-01	5.221e-05	2.765e-03	2.817e-03
1.11632e+01	3.019e-01	5.274e-05	2.826e-03	2.879e-03
1.11261e+01	3.049e-01	5.327e-05	2.778e-03	2.832e-03
1.10890e+01	3.080e-01	5.381e-05	2.785e-03	2.839e-03
1.10521e+01	3.111e-01	5.435e-05	2.792e-03	2.846e-03
1.10154e+01	3.142e-01	5.490e-05	8.732e-03	8.787e-03
1.09787e+01	3.174e-01	5.546e-05	2.881e-03	2.937e-03
1.09422e+01	3.206e-01	5.602e-05	2.888e-03	2.944e-03
1.09058e+01	3.239e-01	5.658e-05	5.132e-03	5.189e-03
1.08695e+01	3.277e-01	5.726e-05	2.988e-02	2.994e-02
1.08333e+01	3.304e-01	5.773e-05	3.179e-03	3.236e-03
1.07973e+01	3.338e-01	5.832e-05	1.664e-02	1.670e-02
1.07613e+01	3.372e-01	5.891e-05	2.923e-03	2.982e-03
1.07255e+01	3.406e-01	5.950e-05	2.930e-03	2.990e-03
1.06899e+01	3.440e-01	6.011e-05	1.431e-01	1.431e-01
1.06543e+01	3.475e-01	6.071e-05	2.944e-03	3.005e-03
1.06188e+01	3.510e-01	6.133e-05	2.951e-03	3.013e-03
1.05835e+01	3.546e-01	6.195e-05	2.958e-03	3.020e-03
1.05483e+01	3.582e-01	6.257e-05	2.965e-03	3.028e-03
1.05132e+01	3.618e-01	6.321e-05	9.911e-01	9.911e-01
1.04782e+01	3.654e-01	6.385e-05	2.980e-03	3.044e-03
1.04433e+01	3.691e-01	6.449e-05	3.007e-03	3.072e-03
1.04086e+01	3.729e-01	6.514e-05	2.994e-03	3.059e-03
1.03740e+01	3.766e-01	6.580e-05	3.001e-03	3.067e-03
1.03394e+01	3.804e-01	6.647e-05	3.008e-03	3.075e-03
1.03050e+01	3.843e-01	6.714e-05	3.015e-03	3.083e-03
1.02707e+01	3.882e-01	6.782e-05	1.482e-02	1.488e-02
1.02366e+01	3.921e-01	6.850e-05	3.030e-03	3.098e-03
1.02025e+01	3.961e-01	6.920e-05	3.615e-03	3.684e-03
1.01686e+01	4.001e-01	6.990e-05	3.044e-03	3.114e-03
1.01347e+01	4.041e-01	7.060e-05	3.052e-03	3.122e-03
1.01010e+01	4.082e-01	7.132e-05	3.059e-03	3.130e-03
1.00674e+01	4.123e-01	7.204e-05	3.085e-03	3.157e-03
1.00339e+01	4.165e-01	7.277e-05	3.092e-03	3.164e-03
1.00005e+01	4.207e-01	7.350e-05	3.081e-03	3.154e-03
9.96723e+00	4.250e-01	7.424e-05	3.088e-03	3.162e-03
9.93406e+00	4.292e-01	7.499e-05	3.095e-03	3.170e-03
9.90101e+00	4.336e-01	7.575e-05	3.102e-03	3.178e-03
9.86806e+00	4.380e-01	7.652e-05	3.110e-03	3.186e-03
9.83523e+00	4.424e-01	7.729e-05	1.338e-02	1.345e-02
9.80250e+00	4.469e-01	7.807e-05	3.124e-03	3.203e-03
9.76989e+00	4.514e-01	7.886e-05	3.132e-03	3.211e-03
9.73738e+00	4.559e-01	7.966e-05	3.139e-03	3.219e-03
9.70498e+00	4.671e-01	8.161e-05	3.147e-03	3.228e-03
9.67268e+00	4.652e-01	8.128e-05	3.154e-03	3.235e-03
9.64050e+00	4.699e-01	8.210e-05	3.161e-03	3.243e-03
9.60842e+00	4.747e-01	8.293e-05	3.229e-03	3.312e-03
9.57645e+00	4.795e-01	8.377e-05	3.176e-03	3.260e-03
9.54458e+00	4.843e-01	8.461e-05	3.184e-03	3.268e-03
9.51283e+00	4.892e-01	8.547e-05	1.223e-02	1.231e-02
9.48117e+00	4.941e-01	8.633e-05	3.199e-03	3.285e-03
9.44962e+00	4.991e-01	8.720e-05	3.206e-03	3.293e-03
9.41818e+00	5.042e-01	8.808e-05	3.213e-03	3.302e-03
9.38684e+00	5.093e-01	8.897e-05	3.634e-02	3.643e-02
9.35561e+00	5.144e-01	8.987e-05	3.228e-03	3.318e-03
9.32448e+00	5.196e-01	9.078e-05	3.236e-03	3.327e-03
9.29345e+00	5.248e-01	9.170e-05	3.244e-03	3.335e-03
9.26253e+00	5.301e-01	9.262e-05	1.131e-02	1.140e-02
9.23171e+00	5.355e-01	9.355e-05	3.259e-03	3.352e-03
9.20099e+00	5.409e-01	9.450e-05	3.266e-03	3.361e-03
9.17038e+00	5.463e-01	9.545e-05	3.274e-03	3.369e-03
9.13986e+00	5.518e-01	9.641e-05	3.281e-03	3.378e-03
9.10945e+00	5.574e-01	9.738e-05	3.382e-03	3.479e-03
9.07914e+00	5.630e-01	9.836e-05	3.419e-03	3.517e-03
9.04893e+00	5.687e-01	9.936e-05	1.076e-02	1.086e-02
9.01882e+00	5.744e-01	1.004e-04	3.434e-03	3.535e-03
8.98881e+00	5.802e-01	1.014e-04	4.208e+00	4.208e+00
8.95890e+00	5.861e-01	1.024e-04	3.450e-03	3.553e-03
8.92909e+00	5.920e-01	1.034e-04	3.458e-03	3.562e-03
8.89938e+00	5.980e-01	1.045e-04	3.466e-03	3.571e-03
8.86977e+00	6.040e-01	1.055e-04	1.034e-02	1.045e-02
8.84025e+00	6.101e-01	1.066e-04	3.482e-03	3.589e-03
8.81084e+00	6.163e-01	1.077e-04	3.760e-03	3.868e-03
8.78152e+00	6.225e-01	1.088e-04	3.498e-03	3.607e-03
8.75230e+00	6.288e-01	1.099e-04	1.157e-01	1.158e-01
8.72318e+00	6.352e-01	1.110e-04	1.030e-02	1.041e-02
8.69415e+00	6.416e-01	1.121e-04	3.522e-03	3.635e-03
8.66522e+00	6.480e-01	1.132e-04	3.096e-02	3.108e-02
8.63639e+00	6.546e-01	1.144e-04	3.539e-03	3.653e-03
8.60765e+00	6.612e-01	1.155e-04	1.153e-02	1.165e-02
8.57901e+00	6.679e-01	1.167e-04	3.841e-03	3.958e-03
8.55047e+00	6.746e-01	1.179e-04	3.563e-03	3.681e-03
8.52202e+00	6.814e-01	1.191e-04	3.702e-03	3.821e-03
8.49366e+00	6.883e-01	1.203e-04	4.092e-02	4.104e-02
8.46540e+00	6.952e-01	1.215e-04	3.587e-03	3.709e-03
8.43723e+00	7.023e-01	1.227e-04	3.596e-03	3.718e-03
8.40915e+00	7.093e-01	1.239e-04	3.626e-03	3.750e-03
8.38117e+00	7.165e-01	1.252e-04	5.044e-03	5.169e-03
8.35329e+00	7.237e-01	1.264e-04	3.620e-03	3.747e-03
8.32549e+00	7.310e-01	1.277e-04	3.628e-03	3.756e-03
8.29779e+00	7.384e-01	1.290e-04	3.637e-03	3.766e-03
8.27018e+00	7.459e-01	1.303e-04	3.645e-03	3.775e-03
